Canto Primeiro	c1	1	43	4	Sem nuvens, sem receio de perigo.
Canto Primeiro	c1	1	43	5	O promontório Prasso já passavam,
Canto Primeiro	c1	1	43	6	Na costa de Etiópia, nome antigo,
Canto Primeiro	c1	1	43	7	Quando o mar descobrindo lhe mostrava
Canto Primeiro	c1	1	43	8	Novas ilhas, que em torno cerca e lava.
Canto Primeiro	c1	1	44	1	Vasco da Gama, o forte capitão,
Canto Primeiro	c1	1	44	2	Que a tamanhas empresas se oferece,
Canto Primeiro	c1	1	44	3	De soberbo e de altivo coração,
Canto Primeiro	c1	1	44	4	A quem Fortuna sempre favorece,
Canto Primeiro	c1	1	44	5	Para se aqui deter não vê razão,
Canto Primeiro	c1	1	44	6	Que inabitada a terra lhe parece:
Canto Primeiro	c1	1	44	7	Por diante passar determinava;
Canto Primeiro	c1	1	44	8	Mas não lhe sucedeu como cuidava.
Canto Primeiro	c1	1	45	1	Eis aparecem logo em companhia
Canto Primeiro	c1	1	45	2	Uns pequenos batéis, que vêm daquela
Canto Primeiro	c1	1	45	3	Que mais chegada à terra parecia,
Canto Primeiro	c1	1	45	4	Cortando o longo mar com larga vela.
Canto Primeiro	c1	1	45	5	A gente se alvoroça, e de alegria
Canto Primeiro	c1	1	45	6	Não sabe mais que olhar a causa dela.
Canto Primeiro	c1	1	45	7	Que gente será esta, em si diziam,
Canto Primeiro	c1	1	45	8	Que costumes, que Lei, que Rei teriam?
Canto Primeiro	c1	1	46	1	As embarcações eram, na maneira,
Canto Primeiro	c1	1	46	2	Mui veloces, estreitas e compridas:
Canto Primeiro	c1	1	46	3	As velas, com que, vêm, eram de esteira
Canto Primeiro	c1	1	46	4	Dumas folhas de palma, bem tecidas;
Canto Primeiro	c1	1	46	5	A gente da cor era verdadeira,
Canto Primeiro	c1	1	46	6	Que Faeton, nas terras acendidas,
Canto Primeiro	c1	1	46	7	Ao mundo deu, de ousado, o não prudente:
Canto Primeiro	c1	1	46	8	O Pado o sabe, o Lampetusa o sente.
Canto Primeiro	c1	1	47	1	De panos de algodão vinham vestidos,
Canto Primeiro	c1	1	47	2	De várias cores, brancos e listrados:
Canto Primeiro	c1	1	47	3	Uns trazem derredor de si cingidos,
Canto Primeiro	c1	1	47	4	Outros em modo airoso sobraçados:
Canto Primeiro	c1	1	47	5	Da cinta para cima vêm despidos;
Canto Primeiro	c1	1	47	6	Por armas têm adargas o terçados;
Canto Primeiro	c1	1	47	7	Com toucas na cabeça; e navegando,
Canto Primeiro	c1	1	47	8	Anafis sonoros vão tocando.
Canto Primeiro	c1	1	48	1	Co'os panos e co'os braços acenavam
Canto Primeiro	c1	1	48	2	As gentes Lusitanas, que esperassem;
Canto Primeiro	c1	1	48	3	Mas já as proas ligeiras se inclinavam
Canto Primeiro	c1	1	48	4	Para que junto às ilhas amainassem.
Canto Primeiro	c1	1	48	5	A gente e marinheiros trabalhavam,
Canto Primeiro	c1	1	48	6	Como se aqui os trabalhos se acabassem;
Canto Primeiro	c1	1	48	7	Tomam velas; amaina-se a verga alta;
Canto Primeiro	c1	1	48	8	Da âncora, o mar ferido, em cima salta.
Canto Primeiro	c1	1	49	1	Não eram ancorados, quando a gente
Canto Primeiro	c1	1	49	2	Estranha pelas cordas já subia.
Canto Primeiro	c1	1	49	3	No gesto ledos vêm, e humanamente
Canto Primeiro	c1	1	49	4	O Capitão sublime os recebia:
Canto Primeiro	c1	1	49	5	As mesas manda pôr em continente;
Canto Primeiro	c1	1	49	6	Do licor que Lieo prantado havia
Canto Primeiro	c1	1	49	7	Enchem vasos de vidro, e do que deitam,
Canto Primeiro	c1	1	49	8	Os de Faeton queimados nada enjeitam.
Canto Primeiro	c1	1	50	1	Comendo alegremente perguntavam,
Canto Primeiro	c1	1	50	2	Pela Arábica língua, donde vinham,
Canto Primeiro	c1	1	50	3	Quem eram, de que terra, que buscavam,
Canto Primeiro	c1	1	50	4	Ou que partes do mar corrido tinham?
